,text_tokens,text_length
1805,сессия дистант анон,3
1806,ребята обячающийся ртс рассказать факультет впечатление учёба думать поступать хотеться послушать первый уста нюанс который точно рассказать день открытый дверь,20
1807,восхитительный предмет информационный технология проектирование средство телекоммуникация работа предмет вариант готовый купить готовый выполнить готовый заплатить,16
1808,ребята обучаться реклама мочь рассказать ваш впечатление учёба вуз хотеться подробный узнать,12
1809,нибыть контактный дать бородянский юрий михаилович поделиться,7
1810,поступить информация абитуриент иметь льгота поступить спбгута год полный завершение бакалавриат возможность перейти магистратура обязываться учиться ещё дополнительный семестр контрактный основа простой говорить первак учиться год который последний год обязательно платный иначе корочка неполный высокий анон,36
1811,наш л оставить проходная,4
1812,найти пинцет скамейка писать лс отдать лично,7
1813,оставить забрать,2
1814,подсказать номер почта владислав долгун,5
1815,срочно нужный методичка втизя евстигнеев отписать лс курс откликнуться,9
1816,ребята привет мочь курсовой работа ссск рябошапка мочь пример скинуть,10
1817,заметить бонкий студент который бегать аудитория настраивать проектор компьютер микрофон п откликнуться пж несколько вопрос анон,16
1818,привет ребята нужный хелп икпить курс черкануть лс тг,9
1819,нужный помощь основа конструирование производство элекьронный схема нужно составить функциональный схема компас схема устройство бесплатно,15
1820,мочь написать реферат деньга неделя,5
1821,новый неделя новый находка человек который успешно потерять свой подорожник обратиться охранник кпп,13
1822,подать заявление течение месяц приём военный кафедра анонимно,8
1823,переводиться вуз бонч первый курс первый семестр поделиться анонимно,9
1824,сложно сдавать сессия заочко получить диплом делать,7
1825,привет искать девушка который час выходить гардероб ч рной юбка толстовка собачка анон,13
1826,лежать охранник,2
1827,оставить телефон третий этаж отн охрана,6
1828,нибыть переводиться вуз бонч написать,5
1829,писать курсач уд тема информационный система обслуживание сеть ресторан лс,10
1830,мочь сделать деталь компас обязательно требовать бочковый нужно пятница срочно оплата бочковый принять работа сразу договориться нужно сделать деталь чертёж писать личка комент,23
1831,мочь помочь схемотехник номер пятница очень,6
1832,лежать охранник,2
1833,ино заочко рсо курс отписаться контрольный остаться матана м дмитриев,10
1834,лаба практический предмет интеллектуализация управление инфокоммуникационный система сеть филиппов феликс василиевич написать лс естественно,14
1835,знать решать помочь,3
1836,искать лаба схемотехник препод павлов,5
1837,закрыть бонч дистант число,4
1838,искать заочник исит который год поступить первый курс ребята отозваться,10
1839,весь привет собираться поступать маг информатика предпочтительно учиться гуммантиран спбгу магистр бонч откликнуться рассказать насколько реально сдать вступительный тонна нефть пример задание смотреть приёмный комиссия вообще проходить учёба маг реально совмещать очный работа заранее,34
1840,яндекс почта,2
1841,нужный помощь сдача экзамен уд липанов отписать лайкам,8
1842,,0
1843,нибыть почта голоскоков далее п,5
1844,срочно бог познакомить темноволосый красавчик морщина глаз иквт анонимно умолять,10
1845,добрый день интересовать курсовой проект дисциплина управление данные липанов тема информационный система часовой мастерская необходимый качество пример работа пример выполнение анализ предметный область выполнение инфологический модель остаться готовый поделиться бесплатно определённый сумма очень благодарный,34
1846,потерять флешка лежать учительский стол,5
1847,рассказать никамин качество руководитель вкр,5
1848,сдавать экзамен мтс многоканальный телекоммуникационный система волчков арт борисович дистанционно очно рассказать проходить экзамен важный любой информация понимать готовиться вообще анонимно весь добро,23
1849,икпить первокурсник написать лс,4
1850,мочь нибыть поделиться лабораторный хороший готовый условие задание пойти,9
1851,федюшина принимать пересдача процесс интересовать анон,6
1852,забыть зарядка,2
1853,делать нибыть презентация хороший катасонов инф,6
1854,поменять жидкий мыло туалет крайний мера женский рука невозможно сохнуть мытьё деш вым мыло анон,15
1855,забыть зонт отнести вахта,4
1856,забыть зарядка корпус,3
1857,колечко потерять дамский й корпус й этаж строн ближний метро,10
1858,препод матана самый лояльный простой пересдать ида шь красный диплом,10
1859,мочь выполнять задание дисциплина основа конструирование технология производство электронный средство электротехника,11
1860,наш преподаватель заболеть веда пара дистанционно студент должный пара приезжать университет логичный разумный студент пара дистанционный приходить аудитория успех мочь послушать лекция практика согласный ставить лайк анонимно,27
1861,ввести дистант администрация вуз статистика корона видеть анон,8
1862,пустырь обнести нный забор находиться уник метро анон,8
1863,найти тетрадь лежать,3
1864,хотеть найти вк девушка анон,5
1865,мочь делать лаба основа управление информационный безопасность бирих написать лк,10
1866,добрый вечер среда преподаватель история дарья андреевич потерять шарф ч рный гуччи очень грустить м рзнуть наслать занести,18
1867,продать форма военный кафедра сбор новый образец старое дополнительно фляга футболка пиксила гарнитур рост смотреть цена лс,17
1868,нибыть делать курсовой работа управление данные тема информационный система обеспечение учебный план написать лс,14
1869,весь добрый день добавить нибыть беседа аба з ино,9
1870,часто видеть сотрудник вуз курить угол корпус улица почему студент должный выходить территория казаться несправедливый анон,16
1871,почему говорить наш вуз вылетать птица наш группа человек курс распределение профиль курс список остаться иксса давать распространять дезинформация бонч вылетать птица анонимно,23
1872,анон спросить ждать курс направление прикладной,6
1873,первак бежать дыбова вуз сносить весь дорога смешно сторона смотреться наругать опоздать мина школа анон,15
1874,оставить куртка оставить вешалка рядом аудитория,6
1875,чей мышка,2
1876,найти киберхолл зарядочек терять просить лс,6
1877,ребята нибыть нужный котёнок,4
1878,весь привет шарить задача математический модель связь мочь сделать вознаграждение написать лс заранее,13
1879,подсказать принимать экзамен электротехника электроника замулина олег леонидович требовать сдача весь практический работа лабораторный строгий приём экзамен,17
1880,весь салют искать вариант доклад карта который давать панихидник бжд рада поделиться сделать скромный очень,15
1881,сказать долматов принимать допёс,4
1882,привет работа подработка студент вакансия спортивный мероприятие спб ставка р рабочий час нужно год образование среднее умение работать коллектив ответственность стрессоустойчивость возможность работа плавать графика доп инфа лс,28
1883,забыть ждать стол,3
1884,первый лаба конспект основа защита информация телекоммуникационный система курс шемякин н,11
1885,добрый день задача тэц второй курс вариант очень признательный,9
1886,ребята проблема видеть бонкий мальчик оранжевый пуховик спросить купить очень нужный инф помочь разыскать узнать,15
1887,нужный помощь лабораторный моделирование программа бесплатно,6
1888,искать парень который октябрь час сидеть киберхолл нужно мыш отдать,10
1889,купить задача электротехника вариант,4
1890,привет доклад таблица диаграмма любой тема область вычислительный техника очень просить преподаватель иванов введение профессия,15
1891,наслать телефон корпус этаж отдать охранник,6
1892,месседж весь первокурсник который жить кудровый добро пожаловать столица планета свой конф бонч кудревич регулярный обсуждение шаурм хороший провайдер выбрать хотеть писать лс,23
1893,привет мочь помочь сделать лабораторный работа цифровой обработка сигнал деньга,10
1894,институт заниматься индивидуально английский преподаватель подтянуть анонимно,7
1895,добрый день ребятки обращаться помощь промежуток угнать самокат припарковать лестница рядом вход второй корпус самокат оставлять видеть подозрительный написать оставаться равнодушный товарищ вор читать сообщение иметь совесть вернуть чужое наверняка засветиться камера давать урегулировать мирно,35
1896,пацан забыть нужный забирать,4
1897,мочь помочь социально экономический статистика,5
1898,подсказать предмет второй курс,4
1899,этаж корпус ждать потеряшка,4
1900,последний надежда ваш помощь,4
1901,третий четв ртый курс иктк отозваться коментарий,7
1902,кабинет забыть шутка лежать кабинет учительский стол,7
1903,помочь матан,2
1904,нибыть нужный тетрадь конспект ответ экзамен задача практика иксса курс анонимно,11
1905,наш группа молить скинуть лаба физика курс определение плотность тв рдый тело расча погрешность кинуть конкретно отзов тся получить духовный награда шоколадка придача,23
1906,задача отц курс первый семестр вариант выложить пж,8
1907,посоветовать автошкола пж анон,4
1908,мочь помочь информационный технология проектирование средство телекоммуникация препод матюхин,9
1909,вернуть дистант,2
1910,добрый день мочь помочь курсовой электроакустика,6
1911,задача отц вариант курс семестр отписаться пж,7
1912,ребята мошак экзамен принимать валита теория информация,7
1913,деканат подписать разрешение ликвидация задолженность означать успеть отчисление долг анон,10
1914,бонкий книжный клуб типо обсуждение всякий книга прочитать анон,9
1915,ребята знать заочник установочный сессия прибыть,6
1916,существовать бонкий ещ место потеряшка охранник стекаться забытый утерять вещь,10
1917,потерять проездной рядом второй корпус оставить охранник,7
1918,бонч участвовать соревнование плавание вообще поддерживаться плавание бонкий,8
1919,задача отц шушпан вариант курс,5
1920,лекция первый курс физика шарихина,5
1921,потерять термос аудитория этаж лежать,5
1922,анон исит курс дизайн графический интерфейс обратиться поспрашивать ваш направление рекламщик бонч,12
1923,мочь работа экология лаба прочий дичь,6
1924,потерять сказать оставить написать деталь внизу цепочка писать лс,9
1925,иб з конф благодарный инвайта,5
1926,дорогой друг рада сообщить прямо учебный заведение открыться филиал копировальный центр отпечаток несколько год успешно предоставлять услуга связанный печать студент существовать возможность отправить файл почта личный сообщение вк забрать готовый распечатать работа удобный время необходимость помочь немного подредактировать работа оформить папка специально предоставляться скидка печать копия фото документ предъявление студенческий билет весь руб лист мочь сделать широкоформатный печать цветной печать печать фото различный фото сувенирный продукция ссылка страничка вк карта проход офис мочь найти прикрепить изображение ознакомиться акционный предложение специальный тема меню группа,83
1927,весь привет остаться нибыть зр лаба курс,7
1928,весь привет хотеться узнать проходить зач экзамен история яковлев анон,10
1929,добрый день слышать некоторый вуз беседа объединять студент разный национальность тип кореец спбгута узбек спбгута армянин спбгута далее хотеться узнать беседа знать инф написать комментарий анон,26
1930,человек который перепутать пальто твой висеть столовая второй этаж корпус мочь повесить туда написать личка,15
1931,беседа иб з добавить,4
1932,весь привет тэц отменить решать давно обращение поступать,8
1933,наслать оставить ноутбук потерять обратиться аудитория,6
1934,найти пенал,2
1935,добрый день мочь рассказать повод факультатив разработка объектный ориентировать программный обеспечение цифровой средство управление язык факультет иса кафедра исау аким описание лк понятно факультатив уровень начинающий интересоваться джуновый смысл туда записываться пустой трата время,34
1936,беседа добавить,2
1937,нужный ответ зач сеть радиодоступ коротина,6
1938,беседа рб з добавить пж,5
1939,яп изучаться насколько глубоко направление исит,6
1940,разбираться нужный помощь,3
1941,весь привет хотеть узнать факультет уклон программирование,7
1942,пропасть жорик добрый игривый сидеть пара информатика отлететь дело вернуться особый примета точка спина бонч большой дочинить питер убить год попасть сюда наверняка ещё год студент найти просьба написать лс,30
1943,добрый день набрать егэ балл год отчислиться нужный факультет первый курс смочь поступить,13
1944,нибыть переводиться заочко исит дело обстоять написать личка,8
1945,весь привет нибыть методичка воронов м математика курс семестр поделиться бесконечно признательный,12
1946,найти значок аудитория владелец писать личка,6
1947,весь добрый день висеть долг курс тэц задача курсовой мочь помочь бесплатно отписать комма,14
1948,вечерок добрый мочь рассказать радиоспотр бонкий анон,7
1949,добрый день планировать перевестись гута конструирование технология электронный средство мочь вкратце рассказать нужно готовый перевод дальнейший обучение перевод вероятный весь курс ранее благодарить весь неравнодушный,25
1950,добрый день собираться поступать исит следующий год подсказать ноутбук хороший выбрать комфортный работа характеристика обратить внимание,16
1951,весь привет планировать следующий год поступать бонч информационный система технология прикладной информационный система технология возникнуть вопрос специальность нужный профильный базовый математик заранее,22
1952,добрый время бонч проблема ноутбук отключаться зарядка посоветовать хороший мастер бесплатный диагностика,12
1953,беседа иб вп академ перёв лся,6
1954,привет планировать перевестись эм нибыть группа,6
1955,беседа группа иб вп перевод заочко потеряться,7
1956,ино беседа первый курс пропустить момент,6
1957,иксса беседа попасть,3
1958,привет хотеть задать несколько общий вопрос обучение бонкий интересовать информация факультатив обучение целое направление круто пообщаться старший курс тема анон,20
1959,поход первый последний пост подслушок продавать свой квартира студия кудровый хороший общага спбгута служить вера правда вс время обучение бонкий пора идти далёкий первокурсник подарок покупка мочь поделиться свой долгий история жизнь учёба бонец рассказать интересный вуз добраться пешком минута рядом мег куча бончевец соскучиться вопрос цена ссылка объявление авить фотка просить лс,53
1960,добрый время сутки мочь рассказать факультатив основа устройство программирование пилотирование квадрокоптер,11
1961,рассказать василеостровский общежитие сколько человек комната обычно,7
1962,привет переводиться подруга реклама связь общественность курс зачислить второй группа ребята второй группа отписаться нибыть попасть ваш конф узнать че,20
1963,хотеть задать несколько вопрос военный кафедра начинаться набор число месяц норматив нужно сдавать специальность веда тся военный подготовка часто приходиться посещать занятие шарить тема ставить хороший написать ответ анон,29
1964,рассказать общежитие лесной,3
1965,вопрос прекрасный часть поступать учиться вуз дама заниматься заниматься бальный танец отметиться отписаться личка,14
1966,ребята который жить василеостровский общежитие туда заселяться отозваться,8
1967,выпускаться кафедра иус год вопрос научрука,6
1968,мочь заочник принимать участие разный мероприятие конференция весь студа движуха заочник отписаться коммент пж анон,15
1969,иксса беседа первокурсник,3
1970,день добрый рцт беседа,4
1971,информационный система технология интеллектуальный информационный система технология беседа,8
1972,программный инженерия беседа,3
1973,появиться расписание второкурсник,3
1974,добрый день официальный инф универ форма обучение семестр дистант очно смешанный,11
1975,прививка носить рекомендательный характер пускать очный занятие,7
1976,долго ждать общага балл анон,5
1977,весь привет поступить бонч ртс сразу заселить общежитие понятно рано поздно место дать еда спб сибирь мочь снимать квартира делить цена хотеться знать человек,24
1978,беседа радиотехнология связь,3
1979,привет ребятки беседа,3
1980,добрый беседа добавлять весь общаться,5
1981,поступать иксса,2
1982,анон потерять студень деканат трубка брать док нужный восстановить насколько сильно дать палка голова,14
1983,первак заставить прививаться анон,4
1984,весь добрый день подсказать стипендия сколько платить спортивный достижение доплата анон,11
1985,поступать оптический система связь отписаться,5
1986,привет нибыть мочь помочь задачка динамический структура данные курс информационный система технология,12
1987,добрый день учиться специальность итсс заочный отписаться заранее анон,9
1988,понедельник обновление список иксса суббота обновить анон,7
1989,весь привет подать документ радиотехник дело обстоять общага получать принцип ида распределение общежитие заранее ответ,15
1990,весь приветствовать нибыть создать конф иксса мочь добавить,8
1991,вечер добрый момент обновляться рейтинговый список подача согласие зачисление прекратиться ещё вчера список сей пора обновляться,16
1992,помочь пж подать примерно согласие программный инженерия список ещ балл проходить ждать завтрашний день пока обновить список,17
1993,весь пливеять идти специальность мочь курс,6
1994,добрый день подсказать система оценивание план закрыть автомат предмет анон,10
1995,привет учиться иксса инфокоммуникационный технология система связь инфокоммуникационный технология система связь оптический связь рассказать программа,15
1996,поступать бонч рот сегодня утром приёмный комиссия сказать возможность поступить бюджет нибыть мочь объяснить туда проходить место рейтинг анон,19
1997,весь привет нибыть учиться рассказать программа учить нибыть нормально,9
1998,добрый день хотеть поспрашивать учёба конструирование технология электронный средство,9
1999,добрый день мочь подсказать отличие исит пи анон,8
2000,написать лс весь проходить прога инж интересно пообщаться возможный однокурсник,10
2001,просить откликнуться учиться направление инфокоммуникационный технология система связь факультет инфокоммуникационный сеть система иксса трудно учиться работа ещё вопрос выбирать поступление бонч гуап посоветовать,23
2002,выбрать биотехнология радиотехник вопрос жизнь смерть помочь,7
2003,привет куча конспект материал готовый нибыть подарить устареть иксса икс лс,11
2004,весь привет хотеться уточнить реально балл заключить договор платный обучение бакалавриат информационный безопасность приёмный комиссия сказать хотеться понять реальный ситуация анон,21
2005,помочь хороший дизайн програ анонимно,5
2006,нахождение занятие вуз обязательно вакцинироваться показать справка антитело анон,9
2007,приветствовать год поступать бизнес информатика магистратура очно заочно отозваться,9
2008,перевод матан комп наука мат обеспечение вуз специальность хх возможный реальный перевод предоставляться общежитие анон,15
2009,добрый время день весь просить откликнуться учиться направление информационный система технология прикладной информационный система информационный система технология интеллектуальный информационный система технология хотеться узнать учить первый курс яп писать работа делать,30
2010,весь привет интересовать направление бакалавриат инфокоммуникационный технология система связь приоритетный иксса хотеть спросить вообще нормальный обучение совмещать обучение работа рекомендовать поступать сюда хороший лэти бонч заранее ответ анон,28
2011,весь привет готовый рассказать программный инженерия отозваться плиз анон,9
2012,боец добрый день хотеть перевестись вуз ия курс посоветовать маленький академразница пот время учёба курс отучиться мая авиастроение,18
2013,весь привет подсказать норматив сдаваться отбор вуц военный подготовка,9
2014,весь привет учиться иксса рст хотеть пообщаться данный направление,9
2015,привет подсказать стоить поступать экология природопользование смущать специализация вуз немного специальность побочный рада пообщаться студент выпускник экология природопользование,18
2016,сделать прививка корона допустить очно учиться вуз хороший сделать,9
2017,привет снова дистанционно договор заключать шарить написать,7
2018,ребята собираться поступать дизайн исит подсказать номер группа который обучаться направление хотеть посмотреть расписание предмет анон,16
2019,анон список перевод следующий курс приказ лк слишком долг вписывать стать мочь прощаться бончий,14
2020,добрый день анон плиз магистратура платный основа нужно сдавать вступительный экзамен,11
2021,хеллоу подать документ бонч реклама связь общественность туда написать пара вопрос,11
2022,приветствовать поступать магистратура бизнес информатика очно заочно,7
2023,съезжать квартира минута пешком универ черта город комната кв метр тыс месяц хотеть заселиться писать личка,16
2024,ребята привет хотеться спросить обучение факультет исит профиль учить выйти вуз год обучение дединсайд закрытый список бонч спросить вероятность поступить балл вышеперечисленный профиль заранее,24
2025,окончить уральский радиотехнический колледж имя попов специальность радиоаппаратостроение красный диплом отслужить балтийский флот радиотелеграфист специальность связанный радиотехника цифровой технология радиоаппаратостроение нано биоэлектроника почему мочь посоветовать,25
2026,учиться учиться иксса рассказать обучение стоить поступать туда обучение трудоустройство оставить отзыв написать лс заранее,15
2027,весь привет который хотеть обменять иктз иктк икт икт рцт цифровой телерадиовещание очень хотеться иксса остаться,16
2028,весь привет рассказать цифровой телерадиовещание распределить туда ноль инф вообще,10
2029,знать знание написать лк проблема который нужный помощь большой,9
2030,добрый день подсказать вопрос спрашивать верхово сдача тау любой совет приветствоваться,11
2031,балл рми вероятность поступить дать общага,6
2032,анон написать диплом специальность закончить профильный исит,7
2033,мочь сказать программирование бонкий,4
2034,привет егэ медаль вариант бонч написать лс позадавать вопрос мочь лайкнуть пост написать,13
2035,поступать исит дизайн хотеть уточнить насколько сильно нужный ноутбук учёба направление иметь брать университет хороший иметь компьютер дом,18
2036,привет рассматривать поступление исит программный инженерия иксса хотеться взглянуть учебный план узнать каждый направление программирование математика физика мочь поделиться инфа дать знать,22
2037,добрый день рассматривать бонч поступление хотеться задать пара вопрос человек обучаться факультет связанный программирование программный инженерия информационный безопасность далее написать коммент отписать,22
2038,весь привет думать поступление бонч хотеть пообщаться человек приоритетный направление электроника наноэлектроника конструирование технология электронный средство откликнуться написать позаимствовать ваш время,21
2039,привет япы изучать курс программный инженерия,6
2040,задумываться смена деятельность мочь подкинуть вариант курс переподготовка спбгута проф м бонч бруевич мочь думать весь месяц дистанционный обучение цена руб новый профессия диплом профессиональный переподготовка дополнительно основный диплом рука являться студент спбгута возможный оплата часть обратиться дополнительный информация почта номер телефон петронюк инна степанович перечислить основной программа переподготовка большой информация найти раздел выходить зона комфорт жить,57
2041,хей вопрос ваш вуз обстоять дело общежитие весь бюджетник давать анон,11
2042,привет хотеть подавать документ исит ииксса хотеть узнать мнение человек который учаться иметь знакомый заранее,15
2043,день добрый ребята иксса который проходить практика приёмка подробный узнать,10
2044,добрый день планировать поступать исит дизайн следующий год мочь посоветовать дистанционный курс подготовка который мочь помочь поступление информатика общий подготовка целое рассказать проходить ваш подготовка,25
2045,нибыть проходить практика эго холдинг бонч примерно делать долго длиться,10
2046,анон обучение исит хороший ноутбук брать лично устраивать учёба иной цель работать лаг большой год далее,16
2047,весь привет планировать поступать реклама связь общественность человек который задать вопрос обучение сложно отписаться анон,15
2048,случайно список электронный вариант летний практика курс ртс анон,9
2049,анон поступать вступительный прошлый позапрошлый год сдавать экзамен очно откликнуться,10
2050,весь привет планировать поступать исит дизайн человек который задать вопрос обучение сложно отписаться анон,14
2051,узнать проходить практика курс список ещ анон,7
2052,сдавать год экзамен аов никамин принимать анон,7
2053,аноним привет рассказать истый интернет гетерогенный сеть нравиться,8
2054,анон переводиться контракт бюджет оставить пара вопрос админ шоколадка,9
2055,привет мочь абитуриент город поселиться общежитие время вступительный испытание анон,10
2056,анон искать человек который обучаться магистерский программа информационный технология дизайн который готовый рассказать процесс обучение откликнуться комментарий написать лс заранее благодарить,21
2057,господин основный направление фак исит программисткий программисткий почему итмый являться олимпиадный базироваться факультет интернет технология программирование,16
