,text_tokens,text_length
5972,ещё искать жильё предложение снять квартира район лайкнуть отписаться анон,10
5973,школа программирование софтиум открывать набор вакансия ведущий кружка программирование искать свой ряд позитивный активный молодой преподаватель взращивание будущее поколение программист возможность работать будни выходной график гибкий выбрать день общий знание программирование курс профильный образование желание работать ребёнок зп район р занятие час личностный развитие крутой опыт знакомство различный программа направление примечание глубокий познание программирование требоваться нужно освоить достаточно большой кол программа эффективный работа обучать материал предоставляться занятие проводиться адрес м международный м парк победа,74
5974,привет зам староста группа иностранец потерять паспорт ломоносов звать арася мохаммед эбрахим табит находить паспорт написать студофис охрана документ находить,20
5975,анон нужный небольшой помощь джава бот,6
5976,продать форма морской военка рост смотреть состав куртка брюки тельник состояние бликий идеальный цена договорный,15
5977,комиссия матемтический логика качество огнп оставт комент лайкнуть пост пара вопрос,11
5978,привет нибыть сдавать зачёт хранение обработка данные курс дать новый дата сентябрь октябрь,13
5979,мочь нужный сосед длительный период квартира район м василеостровский м петроградский работать поэтому комната находиться практически,16
5980,сап итмый находить среда белый пакет физкультурный форма спортзал вязьма кронва стать работник почта взять пикрелейтед заранее анон,18
5981,привет нибыть конспект предмет волновой процесс среда хотеть купить,9
5982,бушляков майя владимирович г знать нибыть,6
5983,анон браузер ваш мнение самый экономный план оперативный память,9
5984,хотеть найти первокурсница сфотографировать велопрогулка ректор забыть твой факультет,9
5985,привет учиться магистратура направление функциональный безопасность беспилотный транспортный средство поделиться впечатление,11
5986,приветствовать весь хотеть снять комната месяц желательно бабушкин ремонт зож вредный привычка бюджет учёт,14
5987,искать тяночка который принадлежать сасочок оч понравиться,7
5988,мочь нибыть знать решить вопрос общага ещё человек очередь нужный сосед подселение пара месяц писать анон,16
5989,потерять соц карта москвич банковский находить написать коммент плис анон,10
5990,человек который закончить воёнок поступать маг итмый сделать,8
5991,бро твой имя забыть наверняка очень знакомый,7
5992,ребята подсказать универ возможность пользоваться стационарный компьютер подсказать аудитория,9
5993,весь привет искать подселиться желательно далёкий парнас готовый заселиться,9
5994,исчезнуть пицца нестоловая,3
5995,анонимно учиться курс факультет корпоративный финансы венчурный инвестиция,8
5996,российский зарубежный магистратура выставка октябрь санкт петербург регистрироваться бесплатно мероприятие магистратура дополнительный образование россия рубеж узнать поступление университет россия австрия венгрия германия италия сша нидерланды франция страна мир российский участник выставка спбгу ниу вшэ мгу имя м ломоносов спбгута проф м бонч бруевич спбгэу спбп пётр великий университет иннополис выставка смочь узнать программа магистратура подготовка поступление разобраться правило срок приём узнать стипендиальный программа обучение задать любой вопрос представитель университет узнать дистанционный подача документ начало обучение помочь сэкономить виза перелёт возможность найти интересный вариант обучение привлекательный условие опробовать новый формат обучение откладывать свой план вход выставка бесплатный предварительно нужно зарегистрироваться,99
5997,сделать заканчивать бакалавр политех вс анон,6
5998,весь привет понедельник закончиться пара оставить чёрный блок питание ноут первый парта кабинет знать нибыть дальнейший судьба камера нигде охранник препод студофис смочь подсказать кабинет место зарядник следующий вечер,29
5999,потеряшкич участвовать розыгрыш итмый переходить ссылка выиграть бесплатный недельный абонемент транспорт,11
6000,весь привет находить ч рный футляр очко го число кронва кабинет,11
6001,магистр мочь помочь проконсультировать дисциплина обработка анализ данные первичный обработка хранение данные элемент статистический обработка введение машинный обучение подготовить экзамен писать личка,22
6002,привет искать снимать квартира подробность скрин лайкать интересно написать всякий случай скрин инст мочь смутить закрытый профиль,17
6003,оставить ломо второй этаж кресло поворот корпус ангнуть отдать охранник,10
6004,ребята привет откликнуться участвовать соревнование программирование пара вопрос,8
6005,совершать каминг аут,3
6006,анон мочь рассказать проходить собеседование перевод направление,7
6007,неадекватно оценить защита курсовой бывать случай пересдача вообще,8
6008,российский зарубежный магистратура выставка октябрь санкт петербург регистрироваться бесплатно мероприятие магистратура дополнительный образование россия рубеж узнать поступление университет россия австрия венгрия германия италия сша нидерланды франция страна мир российский участник выставка спбгу ниу вшэ мгу имя м ломоносов спбгута проф м бонч бруевич спбгэу спбп пётр великий университет иннополис выставка смочь узнать программа магистратура подготовка поступление разобраться правило срок приём узнать стипендиальный программа обучение задать любой вопрос представитель университет узнать дистанционный подача документ начало обучение помочь сэкономить виза перелёт возможность найти интересный вариант обучение привлекательный условие опробовать новый формат обучение откладывать свой план вход выставка бесплатный предварительно нужно зарегистрироваться,99
6009,анон решить глянуть биография свой знакомый человек поток иса нормально чувствовать дегенерат сравнение человек вдоволь красномедалист физмат лицей овера егэ каждый предмет купе знание минимум х язык иностранный,28
6010,анонимно нужный сожитель вместе снимать студия парень вредный привычка рядом магазин аптека банк тд метро мина пешком автобус мина остановка прямо окно бюджет месяц новый жк новый дом хороший ремонт писать коммент связаться админ печенька,35
6011,ребята мочь помочь основа композиция сысоев екатерина кириллович принцип предмет долг остаться админ добро анон,15
6012,добрый день интересовать направление магистратура молекулярный биология биотехнология задать вопрос,10
6013,весь привет хотеть поинтересоваться деталь поступление магистерский программа аналитика данные поступить год лайкнуть пост написать,15
6014,хотеть подать документ ваш вуз называться,6
6015,нибыть знать число начинаться второй семестр,6
6016,бравлхала,1
6017,весь привет потерянный паспорт имя предположительно итмый ломоносов кронверский паспорт чёрный оболожка найти просьба написать личный сообщение найти обеспечить щедрый вознаграждение анонимно,22
6018,анонимно ребята нибыть ходить сдавать тест знание английский язык итмый циия скинуть сертификат хотеться вообще посмотреть выглядеть балл указываться хотеть коммент кидать написать лс написать,25
6019,подсказать подать заявление перевод вуз несколько направление проходить аттестационный собеседование задавать вопрос тд,13
6020,забирать промокод скидка пройти тест спортмастер получить готовый модный образ популярный блогер промокод скидка погнать,15
6021,нужный сосед хотеть снимать василеостровский район дом практически находиться чистоплодный п компания мочь составить бюджет,15
6022,эмокид послать гулять,3
6023,срочно бравлы пята рочки мочь выкидывать отдать анон написать,9
6024,петербургский студент жд м сегодня начинать очередной набор петербург семья молодость взаимовыручка ответственность независимость ценность объединять наш дверь вновь открыться наступление осень дух особняк болото глухой лес вырываться наружу нестись нева поиск свежеть кровь студент аспирант любить россия вплетать свой жизнь история народ ждать труд веселие помнить вечно дверь однажды закрыться подать заявка подробный,54
6025,нибыть сталкиваться проблема друг поиграть теннис нестоловая анон,8
6026,лайк сделать футболка принтом,4
6027,крайний срок оплата обучение,4
6028,сегодня задний двор вяземский найти бумажник отн охранник вход общежитие,10
6029,спешить распродажа вместе погода меняться гардероб сентябрь октябрь выбирать стильный вещь женский мужской коллекция скидка ждать магазин сайт мобильный приложение,20
6030,коммент официальный группа ор дикий чайка,6
6031,сколько брать академ семейный долго длиться процесс переход академ сколько занять заранее,12
6032,построить осознанный карьера эпоха неопределённость рассказать ежегодный онлайн конференция каков главный тенденция образование рынок труд навык актуальный близкий время составлять резюме сопроводительный письмо вопрос дать ответ ответ мероприятие сентябрь мск зарегистрироваться подарить чек лист который необходимый построение осознанный карьера регистрирация,40
6033,карта корпус кронверский ломоносов,4
6034,рассказать направление интеллектуальный система гуманитарный сфера каков востребованность дать специальность язык предлагаться изучение,13
6035,хотеть сделать конкурс красавица красавец итмый поэтапный курс каждый курс несколько опрос который полуфинал выделить красивый курс финал весь голосование вид опрос студент присылать кандидат заносить опрос препод сделать анон одобрять,31
6036,ребята знать математический логика язык программирование любой предпочтительный функциональный отписаться,10
6037,любить спортивный стиль сайт спортмастер твой любимый бренд др установить мобильный приложение спортмастер смочь получить доступ распродажа ранний весь удвоить кэшбэк бонус получить удобный доступ клубный карта проверить наличие товар зарезервировать забрать близкий магазин вступать клуб спортмастер покупать выгода,39
6038,официальный группа итмый взломать переходить ссылка менять пароль,8
6039,живой славянка любить пиво,4
6040,отписаться знать матлог нужно помочь бесплатно,6
6041,итмый начаться инженерный графика начертательный геометрия устать выводить буква чертёж гост использовать трафарет чертёжный шрифт гост скидка группа купить итмый,20
6042,мочь найти группа мочь скинуть ссылка,6
6043,учиться факультет информационный безопасность рассказать стоить поступать хороший поискать вариант вуз анонимно,12
6044,привет находиться академ посещать универ коворкинг мероприятие универ анон,9
6045,весь привет готовый продать свой конспект дискретка анон,8
6046,анон здаров работяга который платок искать сосед х комнатный квартира классный ремонт хата новостройка выборгский шоссе далее получаться комуналка который платить пополам любить гач ждать мочь скинуть фотка квартира писать лс,31
6047,привет подсказать позвонить спросить повод перевод вуз итмый вуз,9
6048,весь привет искать ребята группа перевести,6
6049,хотеться диплом,2
6050,барабанщик перкуссионист барабашка антон,4
6051,нибыть знать подать социальный стипендия причина малоимущий,7
6052,насколько тяжело закрывать дм поляков анон,6
6053,друг подходить центр карьера помочь советовать анон,7
6054,девушка итмый жаль максим п,5
6055,ребята знать отписаться,3
6056,классно учиться итмый свэг дрипеть особенно физ ра выбор весь пойти танец хайп,13
6057,рассказать оформить свободный посещение физр вообще знать,7
6058,привет мочь студент находиться академ посещать универ коворкинг мероприятие универ анон,11
6059,нужный парень человек эстонский латвийский румынский гражданство писать лс,9
6060,анонимно искать женский мёртвый душа альпийка,6
6061,перевестись направление го сема курс анон,6
6062,нибыть опыт перенос оценка дисциплина изучить друг универ преподаватель сказать обратиться студофис количество час формат экзамен зачёт совпадать мочь перезачесть оценка полностью балл работать слышать итмый перезачитывать оценка универ,29
6063,привет примерно заселить общежитие очередь,5
6064,хотеться полина п анон,4
6065,весь привет поступить итмый магистр понимать устроить расписание процесс обучение мочь подсказать объяснить помочь написать комментарий лайкам анон,18
6066,войти месяц компания приглашать студент го го курс выпускник пройти обучение направление курс лекция стартовать октябрь продлиться месяц лекция проводиться онлайн формат неделя обучать сотрудник эксперт сфера рассказать технология будущее который ещё гуглиться выпускник смочь получить возможность трудоустройство пройти учебный практика вуз начать свой путь подать заявка сайт ответ выслать письмо вопрос самоподготовка назначить вступительный тест который пройти сентябрь,59
6067,веприцкий пинчук анга,3
6068,анон искать сосед замечательный видовой однушко парнас близкий расположение метро корпус кронва минута корпус ломо минута удобство хороший ремонт единственный старый телевизор замечательный тусовыя душевный сосед мочь стать твой друг завтра мочь сопромат механика помочь пивко бахнуть писать лс,39
6069,искать студент который проблема трудность поиск знакомство научный руководитель проблема рассказать круто анонимно,13
6070,ставить лайк жд шь мельников пара анон,7
6071,,0
6072,товарищ делать работать день зач модуль обычно заранее договориться сдать сл день ведомость уйти улететь стипендия магистр курс анон,19
6073,желание ливнуть итмый первый курс,5
6074,искать виктория который скинуть нюдс эйрдроп коворкинг скинуть ещ плиз загрузиться,11
6075,ребята мочь порепетиторствовать лабка курс целое помочь разобраться основа хороший анон целое неважно,13
6076,весь привет сталкиваться иногородний студент постановка уч временной регистрация отказывать комиссар петроградский р подписать заявление перенаправлять военкомат район мо м случай адмиралтейский студент итмый должный вставать уч проживать временно хостел делать сходить туда сложно нужно ждать пока сделать справка приложение послать далёкий анон,43
6077,хотеть передать большой привет максим приходько надеяться читать,8
6078,погасить задолженность библиотека погасить,4
6079,весь привет нибыть знать сделать ноут раздавать фай виндовс инет поступать кабель германия немецкий нанотехнология способ командный строка приложение работать поддержка разместить сеть драйвер установить работать п м г денюжка,30
6080,,0
6081,физика курашов курс отозваться коммент пжл,6
6082,фиксайка ремонт любой сложность продажа техника аксессуар м василеостровский м горьковский,11
6083,итмый прийти студент вуз,4
6084,парень который забрать белый зарядникнуть вечером воскресение камера отдать администратор коворкинг,11
6085,проходить собеседование семестровый обмен лайкнуть вопрос анонимно,7
6086,оля резченко хороший анон,4
6087,анонимно лёгкий получить общежитие поступать олимпиада,6
6088,хотеться увидеть мельников увидеть пара анон,6
6089,весь привет искать связь группа анон,6
6090,привет хотеться услышать рецензия ходить итмошном психолог коммент хотеть писать лайкнуть пост написать анон,14
6091,надоесть свой манул объяснить анон,5
6092,продать конспект лекция курашов физика курс измениться конспект преподаватель оценить принести экзамен пользоваться мочь вложить тетрадь свой шпаргалка списывать легально экзамен рубль анон,23
6093,обэма английский суббота,3
6094,ставить лайк итмый подарить любовь,5
6095,илья сидоркин красавчик анон,4
6096,купить конспект дискретный математика практика семинар семестр анон,8
6097,весь привет планировать поступить магистратура мультимедиа технология дизайн юзабилить хотеть мочь пообщаться тема клёво узнать мнение первый лицо,18
6098,привет познакомиться подружиться студент выпускник данные направление робототехника искусственный интеллект функциональный безопасность беспилотный транспортный средство писать личка,17
6099,кафе итмый губить природа дерево очень жалко изверг местный жительница заметить кафе рядом итмый заасфальтировать площадка летний терраса вс раста большой дерево нехороший человек закатать бетон пространство впритык ситуация считать дикий сделать обращение сделать дерево скоро погибнуть,37
6100,инфобезе прикрассный мальчик некит п хатело замутить умммммм иго дружок донил м неплаха дума выбар ачевидный анон,17
6101,ребята подсказать ноут брать вуз характеристика вообще важный,8
6102,весь привет нибыть расписание информация застать лаборант установка снятие измерение биржевой,11
6103,весь привет знакомый первокурсник помочь рассказать бесплатный курс первокурсник ребята узнавать повысить эффективность учёба сделать первый шаг карьера мечта крутой подарок привести максимальный количество участник толстовка нужно рассказать онлайн интенсив попросить ребята регистрация вписать ваш специальный поле лайк репост приветствоваться подробность конкурс ссылка п участник курс ждать крутой приз,49
6104,съехать родитель зарабатывать прописка питер давать общага анон,8
6105,записаться подготовительный курс физика прош л сильно помогать обучение анон,10
6106,считать нормально второй учебный неделя закончиться расписание ещ нету анон,10
6107,подсказать обращаться человек заболеть общежитие вязьма лита,7
6108,мочь нибыть находить стилус эппловский подозрение выронить стена уник,9
6109,подать заявление дистант,3
6110,найти временной карта бск потерять написать вернуть,7
6111,ребята сдавать егэ математика информатика готовиться скинуть координата считать стоящий,10
6112,весь привет вопрос записаться англоязычный курс софт скилс переговоры техника влияние почта прийти письмо мочь участвовать обучение уровень сделать остаться дисциплина мочь знать сталкиваться,24
6113,нибыть курс кт отписаться,4
6114,лиза идти нах й анон,5
6115,анонимно вопрос связанный смена общежитие мочь менять общага учиться бюджет сайт написать закон статья федеральный закон фз образование российский федерация который разобраться остальной категория обучаться который мочь подать заявление смена общежитие относиться мочь выбирать хотеть переехать мочь объяснить помочь смена общага мочь лайкнуть оставить коммент мочь написать заранее уделить время прочитать пост рад любой помощь объяснение,56
6116,ребята победитель олимпиада математика физика информатика химия экономика прошлое год отозваться хэлп,12
6117,отображаться расписание поток стб создание технологический бизнес невидимый очень странно анон,11
6118,коворкинг ломо найти наушник отдать охранник вахта,7
6119,предмет мышление научный рациональность мочь дистанционка заранее записать курс,9
6120,проходить общий предмет мышление научный рациональность прошлый год целое преподаватель полезный жизнь происходить конечный экзамен,15
6121,человек группа откликнуться нибыть,4
6122,,0
6123,подсказать зимой гардероб ломоносов кронверкский бомж куртка ходить корпус анон,10
6124,отозваться учиться магистратура направление нужный помощь консультация,7
6125,приглашать студент масштабный онлайн конкурс лидер цифровой трансформация конкурс возможность решить актуальный задача развитие столица побороться премия мэр москва руб поработать уникальный датасет представить решение эксперт правительство москва найти единомышленник прокачать свой скил год конкурс международный проходить онлайн поэтому участвовать мочь независимо место жительство потребоваться компьютер доступ интернет огромный желание победить приглашаться менеджер разработчик дизайнер маркетолог аналитик предприниматель принять участие мочь лицо старший год объединить команда человек объединяться друг одногруппник организатор помочь собрать команда участие регистрироваться ссылка,77
6126,ребята подсказать платник шанс заселиться общага,6
6127,весь привет фанат социальный танец сальса бачат хастлый заметить подобный клуб хотеть найти единомышленник знать насколько актуально отписаться лайкнуть пост интересный идея создание данный клуб анон,26
6128,уважаемый юрий м задолбать очень мягко сказать флудить флудить чат большой весь хватить пожалеть человек страдать страдать твой флуда перестать душный,21
6129,искать человек инновационный маркетинг отозваться,5
6130,искать человек подселение месяц метро чернышевский минута ломоносов,8
6131,найти студенческий билет,3
6132,купить конспект дискретный математика практика семестр желательно свежий год желательно человек который учиться пми анон,15
6133,отозваться перевестись вуз искать человек,5
6134,афанасьев крылов прога анон,4
6135,привет тертычный матеш насколько лояльный выставление балл жёстко потеть,9
6136,дед космос х ита кс пойти,6
6137,ребята первак малышев иностранный отозваться,5
6138,тертычный моторина анон,3
6139,искать парень картинка телефон понравиться найти лайкам антон,8
6140,искать ребята прикладной оптика который поступить год,7
6141,магистр отозваться парочка вопрос,4
6142,имеджина неироничный выбрать огнп фотоник,5
6143,скидка студент весь сентябрь автошкола дебют скидка р онлайн программа экономный онлайн онлайн преподаватель промокод теплыйсентябрь скидка р программа стандарт промокод теплыйсентябрь скидка р программа премиум промокод теплыйсентябрь сентябрь студент дополнительный скидка р подробность личный сообщение группа автошкола дебют телефон любой удобный мессенджер,43
6144,искать группа найтись,3
6145,аудитория забыть ломо просьба отписать лс анон,7
6146,привет переводиться ивт курс отписаться коммент,6
6147,добрый время сутки нибыть ответ методичка снизу картинка очень очень плохо,11
6148,подсказать язык программирование изучаться курс направление компьютерный система технология,9
6149,помочь трудно нужный конспект дискретный математика математика семестр желательно учиться направление компьютерный система технология,14
6150,бакалавриат первый курс проблема общежитие поэтому искать сосед поиск жильё вариант скооперироваться обозначить некоторый оговорка уважать личный пространство хотеть уважать мо очень ценить стремление чистота порядок экологичный взаимоотношение основать доверие толерантность лайкооткликать,32
6151,рассказать блинов препод лекция практика принимать экзамен вообще хороший препод анон,11
6152,перевестись направление нужно иметь тройка подать заявление отчислить приоритет взять платник твой балл хороший анон,15
6153,ребята нибыть мочь скинуть расписание факультатив человеко машинный интерфейс заранее,10
6154,нибыть играть мочь детство хотеть вспомнить хотеть карвера пройти весь побочный миссия запариваться виртуалка хотеть желание игра давать сыграть анон,20
6155,интересно тик ток первокурсник который конкурс записать открытие выбор предмет почему радостный лицо,13
6156,,0
6157,нибыть суир переводиться исит тяжело просить лайкнуть пост смочь перевестись анон,11
6158,отзыв моторина линал анон,4
6159,весь привет учиться компьютерный безопасность магистратура мочь рассказать свой впечатление обучение иностранный студент хотеть поступать туда,16
6160,анонимно плиз посоветовать ноутбук л гкий компактный пара ходить тянуть фотошоп лайтрум всякий прогерский тема нужно перейти линукс,18
6161,привет просить лайкнуть комментнуть мочь помочь квантовый технология дистанционный курс мя лаба матлаба анон,14
6162,заниматься английский сигаев артём сергеевич подсказать хороший преподаватель формат дистант очко заранее ответ,13
6163,вопрос насколько реально перевестись контракт бесплата,6
6164,девочка дизайн добавить беседа хотеть познакомиться,6
6165,нужный помощь нибыть смочь кидать конспект дискретный математика математика курс компьютерный система технология,13
6166,,0
6167,нибыть сегодня внезапно потерять математика видимый причина,7
6168,вопрос попереться факультатив необязательный уверить свой сила потянуть дополнительный нагрузка анон,11
6169,подобрать новый джинсы осенний сезон сентябрь каждый второй джинсы скидка акция участвовать мужской женский коллекция покупка заходить магазин сайт мобильный приложение,21
6170,группа магистр иб найтись,4
6171,купить конспект дискретный математика практика семестр желательно свежий год желательно человек который учиться пми анон,15
6172,участвовать отозваться тема интересный хотеться задать пара вопрос,8
6173,весь привет нибыть искать соседка квартира хотеть снимать вместе искать комната спб х комнатный квартира соседка группа уютный гнёздышко спать подходящий вариант отклик искать посоветовать вариант ресурс найти жильё спб анон,31
6174,кудрявцев практик матана дать отзыв,5
6175,анонимно нибыть тертычный владимир юриевич коротина марина михаилович математика сложно принимать сессия,12
6176,выпускник старшекурс суир трудоустроить просьба шутка анон,7
6177,ваш юрий громов анон,4
6178,проходить тест английский обмен лайкнуть пара вопрос анон,8
6179,добрый вечер искать беседа группа отозваться анонимно благодарить,8
6180,нибыть ходить факультатив основа практический инвестирование мочь рассказать давать полезный насколько тяжело закрывать препод соснить андрей игоревич анон,18
6181,анон подсказать огнп второкурсник курс система инфокоммуникация идти онлайн отмечать пара спрашивать свободный время смотреть лекция тестовый задание делать часто практика проходить онлайн,23
6182,искать мёртвый душа альпийка анон,5
6183,весь привет переводиться вуз м курс собираться переводиться конец семестр специальность вообще конкурс максимальный академ разница переводиться тайна специальность анон,20
